sci_name,legend,source,event_year,longitude,latitude
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.755854,53.067784
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.755579,50.71303
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.750549,50.929786
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.749201,51.287685
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.748216,51.050299
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.744411,51.611417
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.739164,51.287749
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.735377,51.05038
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.732468,51.046802
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.731331,52.587892
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.730483,51.373226
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.727435,50.724899
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.722056,51.29415
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.718246,52.509758
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.717403,51.08736
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.717187,51.441646
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.712645,51.334671
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.711362,51.437185
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.711307,51.340974
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.710653,51.298716
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.709979,51.44079
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.709849,50.779864
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.706876,51.332908
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.705727,50.694457
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.698332,51.337455
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.695493,51.717815
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.694335,50.690029
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.694114,51.816727
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.691159,53.128405
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.691123,51.716043
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.690098,50.883398
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.68801,51.701675
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.685974,54.202543
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.679229,51.791638
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.676599,52.771609
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.674746,51.782673
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.672935,50.777385
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.672817,52.718592
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.671559,51.371781
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.67153,50.778292
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.671351,52.719499
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.670912,51.425735
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.669871,52.719507
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.669487,51.426642
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.668686,51.371797
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.667263,51.372704
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.666715,51.433851
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.66627,51.403282
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.66346,51.407794
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.659733,51.846595
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.64505,51.733388
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.640403,51.814334
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.64011,53.11251
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.633763,52.372692
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.630579,51.525766
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.626258,52.568716
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.623803,51.557272
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.623791,51.556373
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.621871,52.571436
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.617908,51.866603
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.610109,52.468112
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.609961,51.7084
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.604043,51.372148
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.601509,53.129791
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.601046,52.017737
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.599769,52.03123
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.59948,52.009654
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.598399,52.581446
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.598024,52.009661
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.596936,52.582353
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.596878,52.033043
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.596806,52.027649
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.596567,52.009668
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.59542,52.03305
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.593963,52.033058
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.593921,51.144704
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.593641,52.008784
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.592505,52.033065
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.587988,51.576339
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.586522,51.574548
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.584358,51.179821
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.582411,51.591653
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.574165,51.165484
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.573878,51.027006
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.570684,51.115146
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.569905,51.630377
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.56837,51.623191
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.566959,51.625896
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.566948,51.624997
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.566937,51.624097
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.563601,52.859399
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.563589,52.8585
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.563578,52.857601
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.562093,52.857608
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.561281,51.750902
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.56059,51.812045
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.560563,51.340893
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.560501,51.804852
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.560303,51.083723
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.559573,51.963997
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.559195,51.581875
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.557189,51.062157
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.54943,51.490208
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.549085,51.461436
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.546421,51.358944
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.543901,51.388628
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.542496,51.391332
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.540477,51.585559
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.539982,51.421915
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.53996,51.420117
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.537105,51.421929
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.536013,51.082039
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.534596,51.082944
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.530718,51.367108
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.529667,51.026316
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.526883,51.78253
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.516018,51.71964
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.512541,51.154081
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.509332,51.38159
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.509322,51.380691
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.503571,51.118152
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.501593,54.294224
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.492201,51.792571
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.490761,51.793476
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.489302,51.792583
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.486363,51.788998
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.486305,51.783604
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.485906,51.476102
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.483027,51.476114
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.482118,52.205289
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.481552,51.061594
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.480354,51.769243
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.473119,52.184647
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.472737,51.594843
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.472578,51.579559
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.46629,51.104818
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.466073,51.083238
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.460152,51.492391
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.459779,51.883511
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.459348,51.841255
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.457124,53.044138
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.456085,51.949159
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.45345,50.520351
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.453013,51.498712
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.453001,51.787334
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.451551,51.787339
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.451221,52.620755
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.451204,53.048655
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.450651,51.405209
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.450621,50.519462
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.450595,50.516764
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.44927,50.525763
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.448429,51.030253
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.447003,51.030258
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.446762,52.618075
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.445285,52.618081
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.444896,51.847604
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.443435,51.846711
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.440968,52.187469
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.439506,52.187474
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.438043,52.18748
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.437038,51.032094
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.436181,51.395373
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.434978,51.116629
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.433239,51.843152
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.431234,51.021325
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.429618,50.536628
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.42695,50.553725
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.425999,51.844977
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.42525,51.456556
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.42381,51.456561
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.421232,50.545652
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.419813,50.544758
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.41841,50.545662
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.415031,52.542676
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.41451,51.064548
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.413573,52.544479
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.413428,51.103219
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.408807,52.507637
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.40867,51.854929
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.395777,51.709317
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.393,52.387223
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.392378,51.147352
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.384708,52.278469
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.379754,51.350611
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.378852,51.58889
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.378629,50.688785
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.375777,51.740852
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.374822,52.496062
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.373937,52.39178
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.373458,52.160731
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.3731,51.591606
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.373071,51.588009
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.371657,51.59161
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.365626,52.452939
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.356268,52.38734
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.354798,52.387344
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.352356,54.08984
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.351929,52.025938
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.350768,51.315633
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.350437,52.021447
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.348968,51.644729
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.346266,52.047532
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.346232,52.043037
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.344625,52.401759
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.339562,51.352533
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.336343,52.085322
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.335891,52.025086
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.333424,52.08533
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.332916,50.630472
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.321834,51.07653
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.321633,52.06918
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.313979,51.391268
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.301076,50.736673
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.300985,51.600804
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.300944,51.376017
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.29976,51.414684
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.298789,51.706008
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.297292,51.033433
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.29269,50.982189
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.292278,50.916546
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.290688,51.344572
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.288625,51.700638
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.285858,51.491147
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.28504,50.662973
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.283531,51.348186
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.283354,51.319413
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.277028,51.933533
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.275568,51.932638
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.27541,50.709758
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.273858,50.686381
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.272957,51.742035
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.272038,52.070204
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.267661,52.070214
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.26502,50.876145
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.264147,51.721376
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.2612,51.712391
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.251448,51.780745
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.245295,51.982154
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.239405,52.513495
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.236882,51.767289
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.236463,52.5144
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.236429,52.508107
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.234956,52.50811
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.232854,51.829335
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.231773,51.334812
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.23144,50.696365
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.231399,51.828438
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.228609,50.69637
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.228501,51.829343
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.227947,51.719653
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.226807,50.909498
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.225764,50.693678
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.225012,51.711567
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.223974,51.794287
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.223565,51.71157
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.222549,50.911304
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.222453,51.779904
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.221131,50.912206
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.220749,51.727759
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.217866,51.730462
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.213527,51.731369
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.210702,51.746659
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.208847,50.709897
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.208625,54.993355
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.203992,50.896051
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.200543,51.742181
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.193578,51.806929
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.193575,51.806029
Lampyris noctiluca,Extant (resident),"NBN Atlas, 2022",,-2.192128,51.806931
